timestamp,open,high,low,close,volume,wap,barCount
2023-05-02,105.39,105.39,102.73,104.77,753768,104.084,5952
2023-05-03,104.85,105.66,103.94,103.99,750596,104.73,5147
2023-05-04,104.01,104.7,102.22,102.83,608423,102.915,4997
2023-05-05,103.65,105.18,103.57,104.44,911334,104.4,6099
2023-05-08,104.2,105.15,103.52,104.83,720081,104.519,5594
2023-05-09,104.05,104.36,103.23,104.08,1235785,103.77,7470
2023-05-10,104.99,105.23,101.14,101.95,1487867,102.054,10971
2023-05-11,102.1,102.63,100.96,102.53,1140346,101.97,8708
2023-05-12,103.0,104.67,102.49,104.51,1180113,103.94,7829
2023-05-15,105.37,105.55,103.51,104.39,1326231,104.414,9131
2023-05-16,103.69,103.81,102.33,102.93,1953852,102.974,12608
2023-05-17,103.56,105.7,102.31,103.79,1757073,103.956,12428
2023-05-18,103.99,105.81,102.26,105.38,1975725,104.436,14479
2023-05-19,100.88,105.39,99.0,104.76,3691183,103.785,23067
2023-05-22,104.97,105.83,104.5,104.62,1713365,105.075,12107
2023-05-23,103.94,104.02,101.75,101.88,1452024,102.379,9862
2023-05-24,102.69,103.49,101.37,101.46,1400804,102.326,9945
2023-05-25,101.87,104.14,101.53,102.34,1703605,102.611,13053
2023-05-26,102.57,103.88,102.15,103.37,1260581,103.153,9637
2023-05-30,103.37,104.0,102.16,103.26,1618061,103.1,9028
2023-05-31,103.0,104.15,102.0,103.62,1727248,103.157,12066
2023-06-01,103.39,103.65,100.66,100.9,1471353,101.511,11145
2023-06-02,101.5,103.46,100.99,103.3,1145734,102.4,9139
2023-06-05,103.32,104.47,102.74,103.1,1239748,103.539,7386
2023-06-06,103.11,104.2,102.66,103.67,1309670,103.375,8597
2023-06-07,103.67,104.09,101.53,101.99,1336600,102.464,8653
2023-06-08,101.99,103.41,101.59,103.24,1273688,102.771,8534
2023-06-09,103.15,104.23,102.73,103.29,1079917,103.489,7733
2023-06-12,104.06,106.46,104.04,106.37,2169342,105.843,13092
2023-06-13,106.8,107.1,106.18,106.43,1493244,106.528,8094
2023-06-14,106.32,107.13,105.15,106.24,1016062,106.042,7172
2023-06-15,106.89,108.38,106.27,107.88,2155115,107.375,11045
2023-06-16,108.61,108.97,107.31,107.84,1519810,108.132,8052
2023-06-20,107.66,108.14,106.9,107.28,1033825,107.377,8340
2023-06-21,107.64,107.65,106.47,107.24,693284,107.2,5362
2023-06-22,108.24,108.67,106.99,107.96,1406735,107.699,10783
2023-06-23,106.98,109.61,106.98,108.66,1740322,108.851,11668
2023-06-26,107.83,108.59,107.33,107.61,1077475,107.874,8414
2023-06-27,108.34,109.33,107.87,108.92,903086,108.471,6851
2023-06-28,108.45,109.22,107.68,108.34,886071,108.346,7011
2023-06-29,108.09,109.29,107.76,108.87,865677,108.774,6965
2023-06-30,109.61,112.56,109.39,112.13,1357792,111.527,10466
2023-07-03,111.15,111.87,111.07,111.13,621993,111.441,4473
