timestamp,open,high,low,close,volume,wap,barCount
2023-05-02,495.0,495.68,489.81,494.81,769559,493.125,5283
2023-05-03,496.89,498.78,489.66,490.06,666976,493.815,5032
2023-05-04,488.94,490.91,485.93,490.34,652293,488.824,5037
2023-05-05,492.8,499.4,492.8,499.06,855555,496.461,5842
2023-05-08,497.37,500.25,495.7,499.06,481356,497.653,3685
2023-05-09,496.96,501.74,496.39,500.79,457299,500.024,3639
2023-05-10,501.95,504.98,495.1,499.66,567726,499.329,4192
2023-05-11,499.51,503.0,497.55,501.89,404696,500.642,2563
2023-05-12,503.17,506.03,501.2,504.07,661100,503.64,3809
2023-05-15,504.01,505.0,498.86,502.04,501554,501.388,3781
2023-05-16,500.0,500.29,494.3,496.15,504261,497.225,3740
2023-05-17,498.0,498.01,491.89,495.0,958708,494.877,7295
2023-05-18,495.0,498.6,494.08,498.1,1120689,496.411,7759
2023-05-19,499.39,499.39,493.92,496.52,662884,496.738,4597
2023-05-22,497.3,497.3,488.54,491.87,894410,491.855,6467
2023-05-23,486.87,487.17,482.97,484.87,792480,484.785,5915
2023-05-24,487.05,487.25,480.91,482.76,649256,482.968,4804
2023-05-25,480.01,488.54,476.75,486.55,1316552,484.259,9891
2023-05-26,485.65,510.75,484.12,507.26,3011443,501.195,21938
2023-05-30,510.17,514.8,501.59,508.03,1298165,506.439,8889
2023-05-31,508.86,513.87,504.95,511.56,1041282,510.946,7363
2023-06-01,509.33,513.74,502.1,512.6,1227669,507.966,8401
2023-06-02,510.04,518.5,509.4,512.59,1009597,513.297,7019
2023-06-05,512.59,518.92,512.02,518.25,867624,516.952,6462
2023-06-06,518.25,518.63,512.76,516.26,647460,515.204,4743
2023-06-07,514.51,519.29,510.57,511.23,721307,514.004,5056
2023-06-08,512.5,520.29,512.5,520.09,647183,517.683,4635
2023-06-09,518.19,522.06,515.5,517.28,531973,518.119,4004
2023-06-12,517.28,521.27,516.0,520.97,522969,518.792,3647
2023-06-13,522.69,522.95,517.91,522.02,498423,520.966,3466
2023-06-14,525.0,527.86,523.14,527.2,797234,525.73,5801
2023-06-15,529.0,531.26,526.66,529.18,579635,528.823,4176
2023-06-16,530.1,530.42,522.63,523.65,1305821,527.873,5892
2023-06-20,521.99,522.9,518.14,519.7,620781,520.099,4567
2023-06-21,517.91,521.64,516.54,519.62,437294,519.519,2890
2023-06-22,520.7,524.68,519.68,524.2,394377,522.648,2812
2023-06-23,523.13,525.4,519.34,524.44,587724,522.907,4474
2023-06-26,524.13,524.87,521.26,523.42,519920,523.45,3708
2023-06-27,522.65,532.41,522.1,530.33,724386,529.248,4891
2023-06-28,529.46,533.49,528.61,532.8,501370,531.505,3397
2023-06-29,531.28,532.45,528.95,531.69,444045,530.771,3265
2023-06-30,534.17,539.56,533.63,538.38,948895,536.384,5838
2023-07-03,537.25,541.08,534.34,541.04,365162,538.884,2513
2023-07-05,541.44,546.05,537.5,541.13,689930,540.271,4922
2023-07-06,538.88,540.3,536.58,537.37,688104,538.195,5125
2023-07-07,533.89,536.46,524.63,525.05,1208111,529.034,7555
2023-07-10,524.99,531.15,524.99,527.01,787048,527.493,5477
2023-07-11,527.5,530.76,526.15,529.64,513936,528.404,3907
2023-07-12,532.0,540.11,531.11,538.0,758988,536.748,5483
2023-07-13,537.8,539.12,532.78,538.45,739208,536.479,5182
2023-07-14,538.71,546.86,538.1,546.7,777533,543.802,5775
2023-07-17,546.18,554.21,546.1,552.96,767599,550.973,5633
2023-07-18,552.67,555.0,549.39,553.59,818329,552.606,5746
2023-07-19,554.32,555.89,552.02,554.11,501541,553.892,3810
2023-07-20,554.1,561.07,553.71,556.96,702323,557.744,5257
2023-07-21,559.17,562.05,557.45,557.86,991072,559.935,7253
2023-07-24,558.0,566.57,555.87,563.93,893967,562.185,6625
2023-07-25,566.01,567.55,564.3,565.19,589301,565.81,4271
2023-07-26,565.0,568.03,563.42,566.17,481126,565.918,3610
2023-07-27,568.06,571.16,560.6,561.83,569366,565.955,4183
2023-07-28,564.58,567.81,562.62,563.32,507633,564.849,4097
2023-07-31,563.0,564.3,559.05,560.67,557018,561.445,3914
2023-08-01,560.63,562.88,554.54,555.47,591399,557.47,4301
2023-08-02,552.26,556.64,551.01,552.35,604687,552.992,4375
2023-08-03,553.53,560.35,552.22,557.69,564256,556.986,4308
2023-08-04,561.07,561.29,551.41,552.04,463515,555.529,3484
2023-08-07,554.99,559.56,554.99,558.41,403989,557.718,3073
2023-08-08,558.0,558.9,551.84,556.12,304687,555.46,2267
2023-08-09,557.43,562.09,556.81,559.7,472991,560.008,3435
2023-08-10,563.2,569.21,560.7,561.49,490937,564.367,3201
2023-08-11,560.35,565.0,559.03,562.96,463544,562.367,2908
2023-08-14,564.77,567.71,560.44,561.47,421523,563.58,3147
2023-08-15,561.05,565.16,558.2,558.51,416101,560.157,2924
2023-08-16,561.37,564.95,558.72,559.05,577813,561.847,4119
2023-08-17,559.47,560.42,545.08,547.11,813565,550.951,5811
2023-08-18,546.92,549.47,543.11,544.94,726632,545.48,5099
2023-08-21,544.13,545.15,536.3,543.21,625004,541.746,4154
2023-08-22,541.7,541.96,537.5,538.37,463745,539.102,3396
2023-08-23,538.96,541.17,536.24,540.86,393714,539.242,2998
2023-08-24,539.29,541.0,530.82,531.71,606170,534.588,4020
2023-08-25,532.91,535.79,530.56,534.01,579961,532.952,4198
2023-08-28,536.0,537.04,533.12,536.19,372860,535.253,2605
2023-08-29,534.34,543.07,534.34,542.77,529856,539.919,3932
2023-08-30,543.49,544.43,539.31,542.26,444923,541.505,3258
2023-08-31,540.88,552.2,540.0,549.28,861533,548.469,5719
2023-09-01,552.23,553.48,540.64,544.25,568469,546.278,3975
2023-09-05,545.73,549.19,544.0,544.73,625113,546.178,4289
2023-09-06,541.72,548.68,540.18,546.69,531921,546.062,4044
2023-09-07,548.97,550.99,544.28,548.62,524293,547.98,3602
2023-09-08,549.07,552.38,548.1,551.19,323772,550.299,2183
2023-09-11,552.81,559.39,551.86,558.78,483208,557.044,3474
2023-09-12,559.28,560.4,556.18,558.79,347352,558.535,2425
2023-09-13,558.3,560.45,554.61,559.76,457636,558.251,3175
2023-09-14,562.87,566.7,560.25,564.77,428235,564.287,2924
2023-09-15,564.93,565.51,555.54,556.36,1238308,562.212,4345
2023-09-18,558.34,564.19,557.46,562.72,359920,561.582,2520
2023-09-19,561.87,565.33,559.43,564.35,398783,562.77,2834
2023-09-20,564.35,569.22,562.66,563.83,519320,566.073,3578
2023-09-21,563.11,564.57,554.28,555.08,671519,558.351,4839
2023-09-22,555.16,562.97,554.78,558.59,603114,559.72,4513
2023-09-25,559.48,561.27,554.73,558.62,519700,556.883,3464
2023-09-26,558.6,561.37,552.0,552.96,880878,555.16,6469
2023-09-27,547.1,566.5,544.73,563.53,2644223,561.063,18033
2023-09-28,564.07,572.18,564.07,568.63,972198,568.847,6599
2023-09-29,570.0,570.99,560.7,564.96,749712,565.353,5595
2023-10-02,566.83,571.74,564.0,571.31,784551,568.918,5653
2023-10-03,571.1,576.2,563.01,565.04,880635,567.888,6393
2023-10-04,569.49,572.61,563.76,571.8,775285,569.804,5294
2023-10-05,572.17,574.75,564.35,569.52,613587,568.615,4321
2023-10-06,566.09,566.95,542.63,557.53,2237361,551.836,14973
2023-10-09,555.0,559.75,549.78,558.97,838666,554.67,6154
2023-10-10,560.42,566.95,557.24,562.09,903246,563.348,6238
2023-10-11,564.85,566.5,560.2,565.52,561717,562.938,4173
2023-10-12,567.49,569.14,562.38,563.78,544304,565.236,4098
2023-10-13,564.01,567.44,561.98,566.84,494091,565.443,3785
2023-10-16,569.69,574.1,568.52,572.24,543051,571.883,3879
2023-10-17,571.94,576.06,570.71,574.34,548981,573.526,3698
2023-10-18,573.91,577.3,572.0,574.64,602108,574.979,3985
2023-10-19,573.7,575.85,564.11,565.63,810069,569.576,5538
2023-10-20,566.67,566.67,552.01,552.93,989924,558.354,6662
2023-10-23,554.14,556.93,546.63,552.29,830639,553.333,6061
2023-10-24,552.1,555.99,549.32,551.84,640225,552.402,3693
2023-10-25,548.55,553.83,545.61,549.99,710395,550.227,5030
2023-10-26,549.65,554.66,545.53,547.6,667624,549.492,4351
2023-10-27,547.6,548.03,540.23,543.03,570597,543.234,4121
2023-10-30,545.74,556.36,543.64,554.88,586274,551.184,4553
2023-10-31,552.16,554.03,549.06,552.44,510535,551.945,3805
2023-11-01,555.0,558.44,549.65,556.8,550828,555.462,4004
2023-11-02,556.5,559.51,552.01,555.97,818912,556.711,5970
2023-11-03,557.33,562.99,555.23,560.9,752388,559.52,5035
2023-11-06,560.49,572.65,560.13,569.82,765484,568.761,4958
2023-11-07,572.77,573.89,569.55,571.27,491911,571.75,3477
2023-11-08,572.03,572.99,564.29,567.38,405859,567.45,2978
2023-11-09,569.0,569.0,562.01,563.27,401245,564.159,2958
2023-11-10,567.9,577.89,564.94,577.12,709824,574.558,5159
2023-11-13,575.0,579.95,573.48,578.23,623460,577.605,4686
2023-11-14,581.08,591.55,581.08,590.8,675436,588.38,4997
2023-11-15,593.99,599.89,593.39,596.78,736231,597.621,5306
2023-11-16,585.44,586.59,572.24,578.58,1272876,579.855,8765
2023-11-17,578.6,579.92,574.06,577.15,691072,576.824,3834
2023-11-20,576.74,582.32,576.74,580.8,530591,580.335,3398
2023-11-21,581.35,584.95,577.71,584.3,447726,582.86,2992
2023-11-22,585.9,591.15,585.9,589.08,325270,588.914,2120
2023-11-24,590.9,594.2,590.41,591.36,241410,592.37,1578
2023-11-27,592.36,599.94,592.36,594.9,477133,596.842,3488
2023-11-28,593.19,597.42,591.42,594.0,408991,593.977,2737
2023-11-29,594.51,595.21,587.42,587.86,461336,589.651,3122
2023-11-30,587.83,593.07,582.82,592.74,502106,588.057,3458
2023-12-01,593.28,596.35,590.59,596.25,538870,594.26,4013
2023-12-04,592.15,599.53,591.46,599.08,519579,596.897,3735
2023-12-05,597.78,608.88,597.03,605.35,751662,604.956,5010
2023-12-06,605.38,608.49,603.86,607.43,696838,606.674,5043
2023-12-07,610.0,612.35,606.35,610.95,547725,610.387,3603
2023-12-08,608.6,613.61,607.73,610.78,474515,610.993,3544
2023-12-11,621.97,625.03,618.76,623.86,726304,623.292,4827
2023-12-12,627.44,629.69,623.21,629.5,760662,627.125,5177
2023-12-13,633.92,642.6,631.0,642.0,1021369,637.406,6853
2023-12-14,641.18,641.9,630.3,630.78,1386700,633.681,9680
2023-12-15,642.2,661.88,640.5,658.82,3734731,652.439,18578
2023-12-18,664.34,681.91,661.1,681.24,2066953,675.13,12765
