timestamp,open,high,low,close,volume,wap,barCount
2023-05-02,339.01,339.89,330.0,333.37,1252544,332.918,9378
2023-05-03,332.36,334.83,328.25,328.65,981792,331.907,7554
2023-05-04,325.95,326.98,318.56,321.26,1588802,321.605,11930
2023-05-05,325.06,327.87,322.42,327.02,1281775,325.505,10285
2023-05-08,329.64,330.3,325.67,326.51,695909,327.296,4988
2023-05-09,325.04,327.18,323.29,324.77,552434,325.285,4048
2023-05-10,329.92,329.92,319.08,322.55,829281,322.316,5779
2023-05-11,319.66,321.94,318.18,320.72,750057,320.483,5401
2023-05-12,322.04,323.22,317.32,319.5,519231,319.209,3704
2023-05-15,320.42,323.25,318.06,322.07,543597,321.099,4229
2023-05-16,322.5,323.07,320.49,320.81,677987,321.595,5242
2023-05-17,322.66,330.39,322.66,330.18,850078,327.419,6123
2023-05-18,330.0,330.6,325.66,329.58,729590,328.259,5593
2023-05-19,330.0,331.95,324.79,326.15,654789,327.938,4438
2023-05-22,326.15,327.34,322.43,324.92,702607,324.59,5293
2023-05-23,323.6,327.14,322.81,323.57,590797,324.903,4396
2023-05-24,320.39,321.9,318.8,319.81,576631,320.237,3987
2023-05-25,318.92,325.18,318.8,323.88,742378,322.659,5914
2023-05-26,324.72,332.87,324.0,332.01,1317895,330.131,10422
2023-05-30,332.08,332.53,327.72,330.83,968227,329.572,7296
2023-05-31,326.07,327.25,321.81,323.9,1096984,324.056,8146
2023-06-01,324.51,324.68,314.02,316.4,1827457,317.956,12573
2023-06-02,318.24,325.27,317.04,323.65,1528187,322.972,11248
2023-06-05,322.93,323.49,320.32,321.81,713048,322.287,4702
2023-06-06,322.43,328.07,321.4,326.8,604397,325.693,4428
2023-06-07,327.64,337.84,326.32,335.75,1232323,333.798,9297
2023-06-08,335.36,336.33,331.34,335.47,1076124,334.326,7554
2023-06-09,335.21,336.2,332.54,336.02,906143,334.441,5283
2023-06-12,338.44,340.09,336.35,339.49,947842,338.526,7013
2023-06-13,340.2,345.28,339.45,342.5,833811,342.913,6279
2023-06-14,344.78,347.73,337.23,338.42,940955,341.409,6704
2023-06-15,337.32,344.0,335.69,339.74,1866019,339.384,13219
2023-06-16,341.38,341.4,337.11,338.31,1398733,339.596,6479
2023-06-20,335.32,335.38,329.23,330.72,954857,331.195,6869
2023-06-21,328.45,330.0,324.92,325.07,1044874,327.386,7780
2023-06-22,323.69,324.26,319.01,319.58,1379961,320.626,9760
2023-06-23,316.56,317.71,314.07,314.71,1108642,315.549,8088
2023-06-26,315.13,316.64,312.17,312.36,1275934,314.024,9455
2023-06-27,312.41,315.68,310.56,313.45,1220807,313.755,7695
2023-06-28,311.72,314.9,310.68,313.66,1431378,313.217,9279
2023-06-29,317.85,325.5,316.25,323.09,2153467,322.921,14129
2023-06-30,325.82,326.03,322.45,322.54,1139848,323.994,8304
2023-07-03,322.41,329.4,322.41,326.61,581366,326.25,3998
2023-07-05,323.95,324.61,319.63,320.05,1489798,321.059,11055
2023-07-06,318.0,318.64,312.84,313.0,1565862,313.95,11173
2023-07-07,313.2,317.37,312.7,315.17,1805546,314.941,13744
2023-07-10,316.67,320.08,316.0,316.47,945404,317.862,5969
2023-07-11,318.83,321.04,314.58,320.88,1117079,318.669,8265
2023-07-12,324.58,333.35,324.25,326.4,1455776,328.675,10290
2023-07-13,327.35,329.28,325.69,328.68,1600812,328.144,9517
2023-07-14,331.99,332.48,325.02,326.19,872862,327.256,6305
2023-07-17,325.89,327.49,324.36,327.2,878027,326.42,6368
2023-07-18,327.3,338.25,327.3,337.27,2129840,335.591,14767
2023-07-19,338.0,345.88,331.3,340.55,3490621,340.453,22306
2023-07-20,339.16,351.68,339.16,350.86,2373887,348.366,17389
2023-07-21,351.78,355.08,346.78,351.96,1783341,352.156,14159
2023-07-24,352.83,361.62,352.0,358.93,1840922,358.719,13928
2023-07-25,357.42,360.82,353.98,354.7,1462565,357.595,11539
2023-07-26,354.49,360.26,354.28,357.56,1262121,357.398,10158
2023-07-27,358.13,360.54,354.17,354.51,1137854,356.953,9184
2023-07-28,356.11,356.5,351.61,353.23,1056990,353.209,8283
2023-07-31,354.88,357.2,354.02,355.87,652984,355.56,5292
