timestamp,open,high,low,close,volume,wap,barCount
2023-05-02,89.32,90.46,88.12,89.91,51580677,89.51,186227
2023-05-03,83.57,85.48,81.02,81.62,91498608,82.553,340628
2023-05-04,81.51,91.64,81.11,86.61,105156529,86.53,385220
2023-05-05,84.99,90.43,84.72,89.84,64065809,88.441,248608
2023-05-08,89.92,95.66,89.17,95.04,84097948,93.384,275839
2023-05-09,94.89,96.16,93.42,95.06,59981490,94.964,199529
2023-05-10,96.42,99.94,96.12,97.02,82304476,98.014,271462
2023-05-11,98.16,99.19,96.14,97.1,48035517,97.294,168959
2023-05-12,96.83,97.45,93.68,95.26,46583132,95.111,165410
2023-05-15,95.29,97.43,93.45,97.4,44522219,95.665,153268
2023-05-16,97.39,103.28,97.31,101.48,78667315,101.714,272944
2023-05-17,101.76,104.14,100.05,103.75,62403821,102.449,206989
2023-05-18,103.98,108.1,103.93,107.93,62814333,106.633,225706
2023-05-19,106.32,107.29,104.62,105.82,57680038,105.744,199908
2023-05-22,104.68,108.79,103.49,108.0,55621688,107.231,185810
2023-05-23,107.32,110.99,107.19,108.12,63135817,109.201,211139
2023-05-24,105.81,108.91,105.64,108.27,50386304,107.077,183938
2023-05-25,117.31,120.69,115.8,120.35,83828089,118.818,359778
2023-05-26,122.54,127.43,120.89,127.03,74122601,125.057,276383
2023-05-30,130.42,130.79,123.51,125.27,80361632,126.243,303308
2023-05-31,122.42,123.96,117.86,118.21,68036440,120.502,288105
2023-06-01,117.28,121.28,116.6,119.47,51061041,119.1,205674
2023-06-02,120.75,121.66,117.67,117.86,43108765,119.112,173189
2023-06-05,116.59,119.32,116.42,117.93,44008532,118.235,167184
2023-06-06,117.91,124.42,117.74,124.23,63869823,122.536,238079
2023-06-07,123.99,125.34,117.07,117.83,68080416,120.798,266008
2023-06-08,118.3,122.21,117.05,121.05,53592506,120.42,201590
2023-06-09,123.57,127.25,123.55,124.92,62863172,125.322,245209
2023-06-12,128.52,130.48,126.4,129.19,70617208,128.126,270234
2023-06-13,132.32,132.83,122.45,124.53,112276513,127.495,425657
2023-06-14,126.54,127.73,123.81,127.33,77634703,126.294,305755
2023-06-15,125.49,125.7,122.26,124.24,68994846,123.792,267416
2023-06-16,125.82,125.85,119.9,120.08,62242910,121.684,244263
2023-06-20,119.11,121.75,117.7,118.93,48352673,118.934,198426
2023-06-21,118.48,119.19,111.67,112.11,68969528,113.828,257691
2023-06-22,112.3,114.0,109.85,110.7,57637389,111.733,209293
2023-06-23,109.31,111.1,107.46,110.01,57494308,109.603,215747
2023-06-26,110.91,112.55,107.2,107.51,57701220,109.449,203596
2023-06-27,108.62,110.97,107.08,110.39,45300655,109.096,170254
2023-06-28,108.21,111.78,107.63,110.17,56352617,109.775,212872
2023-06-29,112.07,112.76,109.84,111.24,48141972,111.261,181385
2023-06-30,113.0,114.69,112.41,113.91,41292130,113.846,163628
2023-07-03,115.27,116.73,114.51,115.82,26223815,115.458,97795
2023-07-05,116.11,117.67,113.85,113.95,40696893,115.36,152479
2023-07-06,111.98,113.79,110.31,113.48,31822810,112.19,125314
2023-07-07,114.18,115.33,113.04,113.17,29250292,114.404,113608
2023-07-10,113.0,113.61,109.88,113.58,39417240,111.96,145427
2023-07-11,111.66,113.27,109.5,111.32,48163610,110.81,199745
2023-07-12,112.9,115.4,112.31,114.58,46407452,114.037,173889
